facilityId,facilityName,facilityClass,facilityType,belongCityId,phone,fax,url,email,address,photo,facility_service
4215,慈照寺地藏院,私立,骨灰(骸)存放設施,南投縣,049-2659714,,,,南投縣鹿谷鄉初鄉村藤湖巷300號,,232984|骨灰櫃|提供信徒使用|
4216,南投市中興納骨堂（懷德堂）,公立,骨灰(骸)存放設施,南投縣,049-2252713,,,,南投縣南投市內興里大埤街356巷1號,,232985|納骨櫃1-3樓|||232986|骨灰櫃1-3樓||
4218,中興納骨堂（懷仁堂）,公立,骨灰(骸)存放設施,南投縣,049-2252713,,,,南投縣南投市內興里大埤街356巷1號,,232987|納骨櫃1-3樓|||232988|骨灰櫃1-3樓||
4219,新生村公墓納骨牆,公立,公墓,南投縣,,,,,南投縣仁愛鄉眉原段1147地號,,232989|納骨牆，骨灰計304位|||232990|納骨牆，骨骸計100位||
4220,新生村公墓納骨牆,公立,骨灰(骸)存放設施,南投縣,049-2802816,,,,南投縣仁愛鄉眉原段1147地號,,232991|納骨牆，骨灰計304位|||232992|納骨牆，骨骸計100位||
4221,萬豐村納骨牆,公立,骨灰(骸)存放設施,南投縣,049-2802816,,,,南投縣仁愛鄉仁愛鄉曲冰段437地號土地,,232993|骨灰櫃|||232994|骨骸櫃|||232995|墓基||
4222,春陽村骨灰（骸）牆,公立,骨灰(骸)存放設施,南投縣,049-2802816,,,,南投縣仁愛鄉仁愛鄉春陽段592地號土地,,233000|墓基|||232998|骨骸櫃|||232999|骨灰櫃||
4223,內湖第3-1公墓,公立,公墓,臺北市,02-87329716,,,,臺北市內湖區碧山段三小段,,
4224,仁武區第一公墓懷德堂骨灰(骸)存放設施,公立,骨灰(骸)存放設施,高雄市(高雄市),07-3718159,,,,高雄市(高雄縣)仁武區(仁武鄉)文學三街167號,349|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D964/E693/F780/c7bac28f-bb1d-4e43-8264-93f62bd54d8a.jpg|350|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D42/E886/F66/be519084-84b9-411c-88eb-3b6cf836f32e.jpg,233001|骨灰櫃|市民六萬元；區民四萬二千元；里民三萬元||233002|雙人式骨灰櫃|市民十二萬元；區民八萬四千元；里民六萬元||233003|家族式骨灰櫃|市民二十四萬元；區民十六萬八千元；里民十二萬元|
4225,和平萬壽寶塔,私立,骨灰(骸)存放設施,桃園市,03-3874220,,,,桃園市大溪區美和路265號,,
4226,永念庭生命典藏館,私立,骨灰(骸)存放設施,基隆市,2459-1122,,,,基隆市暖暖區興隆街14之15號,,
4227,福祿壽生命藝術園區,私立,殯儀館,苗栗縣,037-722519,,,,苗栗縣後龍鎮十班坑165號,,233024|(停用)景行廳|||233025|景福廳|||233026|景德廳|||233028|孝慈廳|||233029|孝親廳|||233030|孝愛廳|||233281|懷親廳|||233282|懷恩廳||
4228,福祿壽生命藝術園區,私立,火化場,苗栗縣,037-722519,,,,苗栗縣後龍鎮十班坑165號,,233023|福祿壽生命藝術園區|6000元~15000元|
4229,馬公市懷恩堂樹葬園區,公立,骨灰(骸)存放設施,澎湖縣,069221650,,,,澎湖縣馬公市烏崁里,,
4230,福祿壽生命藝術園區,私立,骨灰(骸)存放設施,苗栗縣,037-731777,,,,苗栗縣後龍鎮龍坑里十班坑165號,,
4231,臺南市殯葬管理所－鹽水壽園納骨堂,公立,骨灰(骸)存放設施,臺南市(臺南市),06-6523055,,,,臺南市(臺南縣)鹽水區(鹽水鎮)仁愛路8號,,
4232,頭份生命紀念館,公立,骨灰(骸)存放設施,苗栗縣,037-635506,,,,苗栗縣頭份市廣興里尖豐路99號,,
4233,私立觀音山福園（附設福園寶塔）,私立,骨灰(骸)存放設施,新北市(臺北縣),（02）2971-2102,,,,新北市(臺北縣)五股區(五股鄉)民義路2段130號,,
4234,溪湖鎮第三公墓慈孝堂,公立,骨灰(骸)存放設施,彰化縣,04-8853215,,https://www.youtube.com/watch?v=8SqwmLIBYg4,,彰化縣溪湖鎮,,
4235,田中鎮第二公墓,公立,公墓,彰化縣,8748641,,,,彰化縣田中鎮太平段001地號,,
4236,田中鎮第六公墓,公立,公墓,彰化縣,8748641,,,,彰化縣田中鎮大新段,,
4237,蘆竹區第11公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區午福段鐵路旁,,
4238,蘆竹區第2公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區大竹路與高速公路旁,,
4239,蘆竹區第3公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區大新路,,
4240,蘆竹區第4公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區大新路加油站對面,,
4241,蘆竹區第5公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區蘆竹國小斜對面,,
4242,蘆竹區第6公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區八股路旁,,
4243,蘆竹區第7公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區富國路與南崁路交叉口,,
4244,蘆竹區第13公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區面對南天宮右邊,,
4245,蘆竹區第9公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區坤業焚化爐旁,,
4246,蘆竹區第14公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區面對南天宮左邊,,
4247,蘆竹區第15公墓,公立,公墓,桃園市,03-3520000#405,,,,桃園市蘆竹區大毅科技後方,,
4248,桃園市新屋區笨港示範公墓,公立,公墓,桃園市,03-4766403,,,,桃園市新屋區桃園市新屋區笨港里文化路2段1199巷88號,,
4249,蘆竹生命紀念園區樹葬-追思園,公立,公墓,桃園市,03-3240446,,,,桃園市蘆竹區興化路300號,,
4250,養德寶塔,私立,骨灰(骸)存放設施,南投縣,049-2272893,,,,南投縣南投市大庄路59巷89號,,
4252,西湖鄉懷恩塔,公立,骨灰(骸)存放設施,苗栗縣,037-921724,,,,苗栗縣西湖鄉四湖村4-2號,,
4253,彰化縣和美鎮第一靈安堂,公立,骨灰(骸)存放設施,彰化縣,04-7350384,,,,彰化縣和美鎮美寮路2段135號,,
4254,福龍紀念園,私立,公墓,臺中市(臺中市),04-23554388,,,,臺中市(臺中市)南屯區南屯區臺中市南屯區文山南巷988號,,
4255,新竹縣竹東鎮生命禮儀館,公立,殯儀館,新竹縣,035100311,,,h009757@yhaoo.com.tw,新竹縣竹東鎮金福段860、875、903地號,,233294|曇華廳||經營者：宏美禮儀社|233290|雲濤廳||經營者：宏美禮儀社|233291|雲彩廳||經營者：宏美禮儀社|233292|天聖廳||經營者：宏美禮儀社|233293|蓮華廳||經營者：宏美禮儀社
4256,雲林縣林內鄉私立明心花園殯儀館,私立,殯儀館,雲林縣,055570355,,,,雲林縣林內鄉九芎村民有街200號,,
4257,淨自在納骨塔,私立,骨灰(骸)存放設施,苗栗縣,037-590095,,,,苗栗縣頭份市上興里上東興68-1號,,
4258,龍巖安泰陵園(菩堤園)納骨台,私立,骨灰(骸)存放設施,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,354|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D805/E375/F246/ba33cae0-6b47-4b35-a70a-7be690c4a0ad.png|355|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D145/E582/F383/c5bc2fdb-37a9-40a1-92e1-67a9bcfdc2ff.png,"233321|菩堤園(納骨台)||核准啟用：全安泰紀念公墓之菩堤園等9區(納骨台、土葬)如下：
(1)納骨台:菩堤園、安泰福居、萬佛園、福壽園、祥祿園、祥福園、美樂地。
(2)土葬：安息園、平安園。"
4259,龍巖安泰陵園(安泰福居)納骨台,私立,骨灰(骸)存放設施,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,356|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D594/E107/F407/d7abd23c-0595-41cc-bd84-068201db5ee2.png|357|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D560/E130/F873/ba89f4cc-6e01-4080-8812-bae69dfd25be.png,233322|安泰福居(納骨台)||
4260,龍巖安泰陵園(萬佛園)納骨台,私立,骨灰(骸)存放設施,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,358|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D339/E428/F782/49d8c444-c238-44fc-acfd-21ea7666b455.png|359|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D657/E434/F83/1a68c64e-ec67-4157-924a-e391132a02ad.png,233323|萬佛園(納骨台)||
4261,龍巖安泰陵園(福壽園)納骨台,私立,骨灰(骸)存放設施,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,360|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D873/E733/F179/4aa97627-1103-4a4d-b943-3b43eef272a9.png|361|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D827/E816/F494/392259a0-9daf-4e90-9180-4552e6080362.png,233324|福壽園(納骨台)||
4262,龍巖安泰陵園(祥祿園)納骨台,私立,骨灰(骸)存放設施,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,362|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D405/E281/F661/638ec01a-1243-4805-910b-62e2b24c9d70.png|363|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C2/D126/E428/F68/25a52d15-cc7e-4d30-8b87-4131b7950c8c.png,233325|祥祿園(納骨台)||
4263,龍巖安泰陵園(祥福園)納骨台,私立,骨灰(骸)存放設施,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,364|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D162/E484/F823/c5c1a3ad-a7b4-4d7b-8114-3dd5053aa8d7.png|365|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D960/E952/F988/7b094396-61f3-4442-b9c4-34a69a5c457d.png,233326|祥福園(納骨台)||
4264,龍巖安泰陵園(美樂地)納骨台,私立,骨灰(骸)存放設施,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,366|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D655/E591/F192/ee944c7f-43b0-471b-9c73-b2281a40747a.png|367|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D405/E307/F417/b6255077-6630-441d-9da4-c55525e8efd7.png,233327|美樂地(納骨台)||
4265,龍巖安泰陵園(安息園),私立,公墓,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,368|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D418/E36/F153/be28310b-fe41-4bd8-a470-6399039dcd5d.png|369|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C1/D34/E390/F485/33c5eb68-5ef8-46cf-a388-bec63c16185c.png,233328|安息園(土葬)||
4266,龍巖安泰陵園(平安園),私立,公墓,高雄市(高雄市),07-6602225,,,,高雄市(高雄縣)內門區(內門鄉)永富里寶林9-26號,370|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D402/E785/F979/c15e08d8-1012-4364-8041-1952e282158e.png|371|https://mort.moi.gov.tw/d_upload_dca/facilities/image/A0/B0/C0/D411/E365/F101/c8b37c32-c109-42f9-b6cb-08695a64bdda.png,233329|平安園(土葬)||
4267,苗栗縣泰安鄉錦水村斯瓦細格公墓納骨牆,公立,骨灰(骸)存放設施,苗栗縣,941025#201,,,,苗栗縣泰安鄉錦水村斯瓦細格公墓,,
4268,內埔鄉第一公墓第二棟納骨堂(和祥園),公立,骨灰(骸)存放設施,屏東縣,08-7793705,,,,屏東縣內埔鄉和興路218號,,
4269,屏東市立歸園納骨堂(納骨牆),公立,骨灰(骸)存放設施,屏東縣,08-7391465,,,,屏東縣九如鄉九如路一段青圓巷101號、103號,,
4270,霧臺-大武村小山部落公墓(納骨牆),公立,骨灰(骸)存放設施,屏東縣,08-7902234,,,,屏東縣霧台鄉大武段934地號,,
4271,霧臺-阿禮村公墓(納骨牆),公立,骨灰(骸)存放設施,屏東縣,08-7902234,,,,屏東縣霧台鄉阿禮段409地號,,
4272,霧臺-大武村東川部落公墓(納骨牆),公立,骨灰(骸)存放設施,屏東縣,08-7902234,,,,屏東縣霧台鄉大武段643地號,,
4273,牡丹鄉-第一公墓(大梅公墓)納骨牆,公立,骨灰(骸)存放設施,屏東縣,08-8831001#40,,,,屏東縣牡丹鄉石門段1272地號,,
4274,牡丹鄉-第二公墓(石門公墓)納骨牆,公立,骨灰(骸)存放設施,屏東縣,08-8831001#40,,,,屏東縣牡丹鄉阿可里央段458-1地號,,
4275,九如鄉第一公墓納骨堂(思親園納骨堂第三棟),公立,骨灰(骸)存放設施,屏東縣,08-7397350,,,,屏東縣九如鄉九明村中路21號,,
4276,萬巒鄉-骨灰骸存放設施(吉圓軒),公立,骨灰(骸)存放設施,屏東縣,08-7815025,,,,屏東縣萬巒鄉泗溝村永全路80號,,
4277,萬巒鄉-骨灰骸存放設施(主恩堂),公立,骨灰(骸)存放設施,屏東縣,08-7815025,,,,屏東縣萬巒鄉泗溝村永全路80號,,
4278,萬巒-中東寶塔,私立,骨灰(骸)存放設施,屏東縣,08-7834689,,,,屏東縣萬巒鄉新厝村富山路9號,,
4279,草屯鎮嘉老山第三處納骨堂,公立,骨灰(骸)存放設施,南投縣,0492560384,,,,南投縣草屯鎮玉屏路157號,,
4280,竹山鎮崇恩堂,公立,骨灰(骸)存放設施,南投縣,049-2630993,,,,南投縣竹山鎮東鄉路9-1號,,
4281,新港鄉立殯葬管理所-簡易禮廳,公立,殯儀館,嘉義縣,(05)3742104,,https://singang-mso.cyhg.gov.tw/01/P01S01.aspx,urn.tower@gmail.com,嘉義縣新港鄉宮前村中山路155號,,233373|A廳|||233374|B廳|||233375|C廳|||233376|忠孝廳|||233377|仁愛廳|||233378|信義廳|||233379|和平廳|||233380|崇德廳|||233381|懷德廳||
4282,嘉義市殯葬管理所璞真園樹葬區,公立,骨灰(骸)存放設施,嘉義市,(05)2891404,(05)2890593　,https://www.ccmso.gov.tw/03/P03S01.aspx?OP=4,,嘉義縣水上鄉牛稠埔100之13號,,
4283,龍潭公墓公園樹葬區-龍園,公立,公墓,桃園市,03-4706341,03-4096475,,,桃園市龍潭區楊銅路2段325巷200號,,
4284,萬丹鄉第二棟納骨堂(思親園),公立,骨灰(骸)存放設施,屏東縣,08-7764130,,,,屏東縣萬丹鄉寶厝村寶田路130號,,
4285,草屯殯儀館,私立,殯儀館,南投縣,049-2565701,,,,南投縣草屯鎮大覺路968號,,233394|景德廳|||233395|懷義廳|||233396|懷賢廳|||233397|懷仁廳|||233398|懷恩廳|||233399|崇明廳|||233400|崇善廳||
4286,臺中市生命禮儀管理處-東勢館,公立,殯儀館,臺中市(臺中市),04-25771582,,,,臺中市(臺中縣)東勢區(東勢鎮)勢林街62之7號,,233402|懷遠廳|1200元/1節||233403|崇真廳|800元/1節||233404|崇敬廳|800元/1節||233411|靈堂3|||233412|靈堂4|||233413|靈堂5|||233405|冰櫃|500元/1日||233406|停柩室|300元/1日||233407|靈堂|700元/1日||233408|靈位|清潔費100元/1次||233409|靈堂1|||233410|靈堂2||
4287,竹田鄉立生命紀念園區(懿安園),公立,骨灰(骸)存放設施,屏東縣,08-7710523,,,,屏東縣竹田鄉頭崙村三山路500號,,
4288,樹林生命紀念館,公立,骨灰(骸)存放設施,新北市(臺北縣),8684-4928,,,,新北市(臺北縣)樹林區(樹林市)東佳路120號,,
4289,寶華山生命紀念館,私立,骨灰(骸)存放設施,新北市(臺北縣),(02)8678-0666,,,,新北市(臺北縣)鶯歌區(鶯歌鎮)中正一路阿南巷51號,,
4290,新城鄉第一公墓懷恩堂,公立,骨灰(骸)存放設施,花蓮縣,03-8612166,03-8612165,http://www.sinchen.gov.tw,ep04@nt.sinchen.gov.tw,花蓮縣新城鄉新城村中山路1-6號,,
4291,芳苑鄉第一公墓寶慧堂,公立,骨灰(骸)存放設施,彰化縣,048960813,,,,彰化縣芳苑鄉二溪路草一段369號,,233444|第一公墓納骨塔|||233445|第一公墓納骨塔||
4292,大村鄉第14公墓(濟善堂),公立,骨灰(骸)存放設施,彰化縣,04-8525110,,,,彰化縣大村鄉平和村山腳路130-12號,,
4293,新竹長生天生命紀念園區,私立,骨灰(骸)存放設施,新竹縣,03-5981007,,,,新竹縣湖口鄉新竹縣 湖口鄉波羅村7鄰大愛街88號,,
4294,永靖鄉第一公墓第一座納骨塔,公立,骨灰(骸)存放設施,彰化縣,04-8227594,,,,彰化縣永靖鄉光雲村長壽巷12弄49號,,233453|個人式骨骸||
4295,永靖鄉第一公墓第二座納骨塔,公立,骨灰(骸)存放設施,彰化縣,04-8227594,,,,彰化縣永靖鄉光雲村長壽巷12弄49號,,233454|個人式骨灰|||233455|個人式骨骸||
4296,永靖鄉第一公墓第三座納骨塔,公立,骨灰(骸)存放設施,彰化縣,04-8227594,,,,彰化縣永靖鄉光雲村長壽巷12弄49號,,233456|個人式骨灰|||233457|個人式骨骸|||233458|神主牌位||
4297,永靖鄉第三公墓納骨塔,公立,骨灰(骸)存放設施,彰化縣,04-8229727,,,,彰化縣永靖鄉永南村永福路一段135巷180號,,233459|個人式骨灰|||233460|個人式骨骸||
4298,永靖鄉第一公墓,公立,公墓,彰化縣,04-8227594,,,,彰化縣永靖鄉光雲村長壽巷12弄49號,,
4299,永靖鄉第二公墓,公立,公墓,彰化縣,04-8221191,,,,彰化縣永靖鄉永美段,,
4300,永靖鄉第三公墓,公立,公墓,彰化縣,04-8229727,,,,彰化縣永靖鄉永南村永福路一段135巷180號,,
4301,永靖鄉第四公墓,公立,公墓,彰化縣,04-8221191,,,,彰化縣永靖鄉竹子腳段竹子腳小段230地號,,
4302,永靖鄉第五公墓,公立,公墓,彰化縣,04-8221191,,,,彰化縣永靖鄉同安宅段四塊厝小段,,
4303,永靖鄉第六公墓,公立,公墓,彰化縣,0,,,,彰化縣永靖鄉竹子小段福興小段230-1地號,,
4304,苑裡鎮青埔敬心館暨善緣堂,公立,骨灰(骸)存放設施,苗栗縣,037-559349,,,,苗栗縣苑裡鎮大埔北段1076、1083-1、1083-3地號,,
4305,合掌之鄉陵園紀念公墓第一期樹葬,私立,公墓,高雄市(高雄市),6361368,,,,高雄市(高雄縣)田寮區(田寮鄉)崑山路7-1號,,
4306,吉安鄉慈雲山環保植葬園區,公立,公墓,花蓮縣,038523126-111,,,,花蓮縣吉安鄉白雲段940地號,,
4307,社頭鄉第六公墓-簡易治喪場所,公立,殯儀館,彰化縣,048720481,048712541,,,彰化縣社頭鄉水源路9號,,
4308,杉林生命紀念館樹葬區,公立,骨灰(骸)存放設施,高雄市(高雄市),07-6774749,,,,高雄市(高雄縣)杉林區(杉林鄉)杉林里合森巷128之2號,,
4309,獅子鄉立丹路上公墓(納骨牆),公立,骨灰(骸)存放設施,屏東縣,08-8771129#27,,,,屏東縣獅子鄉丹路段904-1地號,,
4310,獅子鄉中心崙公墓(納骨牆),公立,骨灰(骸)存放設施,屏東縣,08-8771129#27,,,,屏東縣獅子鄉獅子段375地號,,
4311,西湖鄉思親塔,公立,骨灰(骸)存放設施,苗栗縣,037-921724,,,,苗栗縣西湖鄉槺榔埔段54、55地號,,
4312,獅子鄉立草埔西公墓(納骨牆),公立,骨灰(骸)存放設施,屏東縣,08-8771129#27,,,,屏東縣獅子鄉草埔段566地號,,
4313,「觀音菩薩紀念公園(骨灰骸存放設施)」擴充案,私立,骨灰(骸)存放設施,高雄市(高雄市),,,,,高雄市(高雄縣)大樹區(大樹鄉),,
4314,苗栗縣公館鄉隘寮追思紀念館,公立,骨灰(骸)存放設施,苗栗縣,037-222210-121,,,,苗栗縣公館鄉仁安村14鄰仁安205-1號,,
4315,信義鄉豐丘村納骨灰(骸)牆,公立,骨灰(骸)存放設施,南投縣,049-2791515#130,,,,南投縣信義鄉豐丘段506地號,,
4316,苗栗縣苗栗市生命紀念園區納骨堂,公立,骨灰(骸)存放設施,苗栗縣,037-370611、370616,,,,苗栗縣苗栗市南勢里21鄰八甲208-1號,,
