Unnamed: 0,匯入時間,統計時間,區域別代碼,縣市,鄉鎮市區,村里,戶數,人口數,人口數-男,人口數_人口數_女,人口數_0歲_男,人口數_0歲_女,人口數_1歲_男,人口數_1歲_女,人口數_2歲_男,人口數_2歲_女,人口數_3歲_男,人口數_3歲_女,人口數_4歲_男,人口數_4歲_女,人口數_5歲_男,人口數_5歲_女,人口數_6歲_男,人口數_6歲_女,人口數_7歲_男,人口數_7歲_女,人口數_8歲_男,人口數_8歲_女,人口數_9歲_男,人口數_9歲_女,人口數_10歲_男,人口數_10歲_女,人口數_11歲_男,人口數_11歲_女,人口數_12歲_男,人口數_12歲_女,人口數_13歲_男,人口數_13歲_女,人口數_14歲_男,人口數_14歲_女,人口數_15歲_男,人口數_15歲_女,人口數_16歲_男,人口數_16歲_女,人口數_17歲_男,人口數_17歲_女,人口數_18歲_男,人口數_18歲_女,人口數_19歲_男,人口數_19歲_女,人口數_20歲_男,人口數_20歲_女,人口數_21歲_男,人口數_21歲_女,人口數_22歲_男,人口數_22歲_女,人口數_23歲_男,人口數_23歲_女,人口數_24歲_男,人口數_24歲_女,人口數_25歲_男,人口數_25歲_女,人口數_26歲_男,人口數_26歲_女,人口數_27歲_男,人口數_27歲_女,人口數_28歲_男,人口數_28歲_女,人口數_29歲_男,人口數_29歲_女,人口數_30歲_男,人口數_30歲_女,人口數_31歲_男,人口數_31歲_女,人口數_32歲_男,人口數_32歲_女,人口數_33歲_男,人口數_33歲_女,人口數_34歲_男,人口數_34歲_女,人口數_35歲_男,人口數_35歲_女,人口數_36歲_男,人口數_36歲_女,人口數_37歲_男,人口數_37歲_女,人口數_38歲_男,人口數_38歲_女,人口數_39歲_男,人口數_39歲_女,人口數_40歲_男,人口數_40歲_女,人口數_41歲_男,人口數_41歲_女,人口數_42歲_男,人口數_42歲_女,人口數_43歲_男,人口數_43歲_女,人口數_44歲_男,人口數_44歲_女,人口數_45歲_男,人口數_45歲_女,人口數_46歲_男,人口數_46歲_女,人口數_47歲_男,人口數_47歲_女,人口數_48歲_男,人口數_48歲_女,人口數_49歲_男,人口數_49歲_女,人口數_50歲_男,人口數_50歲_女,人口數_51歲_男,人口數_51歲_女,人口數_52歲_男,人口數_52歲_女,人口數_53歲_男,人口數_53歲_女,人口數_54歲_男,人口數_54歲_女,人口數_55歲_男,人口數_55歲_女,人口數_56歲_男,人口數_56歲_女,人口數_57歲_男,人口數_57歲_女,人口數_58歲_男,人口數_58歲_女,人口數_59歲_男,人口數_59歲_女,人口數_60歲_男,人口數_60歲_女,人口數_61歲_男,人口數_61歲_女,人口數_62歲_男,人口數_62歲_女,人口數_63歲_男,人口數_63歲_女,人口數_64歲_男,人口數_64歲_女,人口數_65歲_男,人口數_65歲_女,人口數_66歲_男,人口數_66歲_女,人口數_67歲_男,人口數_67歲_女,人口數_68歲_男,人口數_68歲_女,人口數_69歲_男,人口數_69歲_女,人口數_70歲_男,人口數_70歲_女,人口數_71歲_男,人口數_71歲_女,人口數_72歲_男,人口數_72歲_女,人口數_73歲_男,人口數_73歲_女,人口數_74歲_男,人口數_74歲_女,人口數_75歲_男,人口數_75歲_女,人口數_76歲_男,人口數_76歲_女,人口數_77歲_男,人口數_77歲_女,人口數_78歲_男,人口數_78歲_女,人口數_79歲_男,人口數_79歲_女,人口數_80歲_男,人口數_80歲_女,人口數_81歲_男,人口數_81歲_女,人口數_82歲_男,人口數_82歲_女,人口數_83歲_男,人口數_83歲_女,人口數_84歲_男,人口數_84歲_女,人口數_85歲_男,人口數_85歲_女,人口數_86歲_男,人口數_86歲_女,人口數_87歲_男,人口數_87歲_女,人口數_88歲_男,人口數_88歲_女,人口數_89歲_男,人口數_89歲_女,人口數_90歲_男,人口數_90歲_女,人口數_91歲_男,人口數_91歲_女,人口數_92歲_男,人口數_92歲_女,人口數_93歲_男,人口數_93歲_女,人口數_94歲_男,人口數_94歲_女,人口數_95歲_男,人口數_95歲_女,人口數_96歲_男,人口數_96歲_女,人口數_97歲_男,人口數_97歲_女,人口數_98歲_男,人口數_98歲_女,人口數_99歲_男,人口數_99歲_女,人口數_100歲以上_男,人口數_100歲以上_女
3148,20211201,202109,67000330040,臺南市,南區,鹽埕里,1532,4056,2099,1957,9,5,10,16,7,9,10,11,13,10,20,4,21,16,10,12,10,13,14,9,14,8,10,7,13,10,12,14,14,8,15,9,17,10,16,13,14,18,14,23,28,13,21,21,20,24,25,20,23,25,32,25,33,30,30,21,29,23,29,19,30,31,31,29,32,28,34,25,27,30,38,18,28,19,33,38,52,27,37,30,41,29,38,41,24,25,33,24,27,36,31,29,36,27,38,31,28,25,31,29,32,34,32,31,33,36,24,27,33,35,39,31,36,37,31,34,30,25,26,35,37,31,27,43,28,40,31,33,37,28,40,27,28,33,38,32,22,28,29,38,35,28,25,21,25,20,17,30,15,12,12,12,15,14,13,21,14,17,11,8,11,13,10,11,13,14,6,9,12,9,3,6,7,6,5,8,7,9,1,4,1,1,3,6,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3149,20211201,202109,67000340001,臺南市,北區,開元里,1520,3669,1779,1890,8,7,11,14,11,9,8,7,13,8,6,5,14,14,9,11,10,15,7,12,9,10,3,8,2,5,6,7,9,10,7,10,14,11,14,7,14,11,18,14,13,18,14,20,12,17,17,13,24,20,20,20,30,21,23,21,22,27,19,21,24,23,29,17,27,29,28,29,32,20,25,25,24,26,26,22,33,24,33,27,35,29,24,27,25,35,20,23,34,28,31,27,20,32,27,25,24,23,29,24,32,26,27,32,28,25,23,32,31,28,23,34,31,33,34,27,37,39,27,37,35,44,32,32,31,42,33,25,31,28,35,33,35,32,27,26,24,31,26,30,19,31,21,26,26,31,19,20,12,25,8,18,13,7,6,18,20,20,12,17,12,22,14,17,7,18,6,10,7,5,7,11,3,6,2,10,1,5,2,9,4,6,2,6,7,2,4,3,1,0,0,0,1,1,2,1,1,0,0,0,1,1
3150,20211201,202109,67000340004,臺南市,北區,東興里,922,2293,1138,1155,4,3,8,6,7,9,11,6,5,8,14,9,10,7,8,12,9,11,15,15,13,12,10,11,28,21,13,10,13,13,13,13,8,12,12,6,10,9,9,15,9,13,14,5,15,8,19,10,19,20,17,20,17,14,19,13,16,6,19,12,18,25,18,16,10,14,9,15,17,12,19,16,11,9,16,17,19,16,12,18,22,22,22,20,12,17,14,13,17,13,20,12,15,14,16,12,12,17,24,23,16,15,17,12,16,15,23,19,15,16,13,20,18,25,15,25,22,21,17,18,21,20,18,16,25,14,15,21,11,18,15,14,18,20,13,16,13,18,12,9,14,15,9,12,6,12,7,10,7,16,2,10,5,7,0,6,7,14,0,3,3,6,2,5,1,14,3,4,1,2,4,1,2,2,2,3,2,2,1,3,5,0,5,2,5,1,3,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0
3151,20211201,202109,67000340005,臺南市,北區,力行里,1037,2630,1307,1323,5,5,12,9,8,11,13,5,8,6,7,15,14,9,16,7,5,13,6,5,6,4,3,2,3,4,4,4,13,5,8,7,10,6,8,7,6,9,8,12,13,12,25,11,24,20,13,9,15,20,22,20,20,15,12,25,18,14,21,22,20,11,22,16,27,21,15,10,19,17,17,13,23,21,17,18,28,30,19,29,28,24,14,13,19,14,18,20,17,14,29,21,13,16,15,22,24,27,19,9,23,19,18,19,13,21,17,23,16,19,21,18,20,27,23,26,20,29,19,22,19,19,26,29,22,22,18,26,18,23,25,29,22,17,16,32,19,18,14,26,8,17,18,23,11,12,18,11,14,14,14,8,6,10,8,7,4,8,9,11,5,5,6,9,9,5,6,9,3,5,3,2,7,11,5,1,1,0,5,3,3,2,3,2,0,0,1,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3152,20211201,202109,67000340007,臺南市,北區,振興里,936,2116,1031,1085,3,2,4,3,9,4,3,5,3,4,6,4,10,5,5,5,5,8,4,10,4,4,0,5,4,3,1,4,3,4,6,7,8,9,6,5,8,8,13,8,17,5,11,9,13,14,15,12,9,14,18,14,13,15,10,16,13,11,9,7,12,11,16,5,10,10,15,13,15,17,9,20,21,14,19,13,24,20,14,15,19,22,21,16,18,12,18,14,17,9,16,14,14,16,17,13,19,14,7,19,15,14,12,18,14,22,13,15,16,26,12,19,13,16,20,12,16,16,19,18,14,22,13,14,27,28,16,24,20,20,17,30,23,23,16,14,17,14,16,17,19,12,11,9,7,16,17,13,7,17,7,7,9,6,10,10,6,10,1,5,5,8,9,8,7,6,6,10,4,3,4,5,3,8,0,9,3,6,1,6,5,5,1,5,2,2,0,1,1,0,2,1,0,3,0,0,0,1,0,0,1,0
3153,20211201,202109,67000340008,臺南市,北區,仁愛里,1147,2425,1171,1254,3,7,8,6,11,4,11,8,6,1,5,7,5,6,8,5,2,6,8,7,5,6,6,3,3,2,7,4,8,10,9,8,6,11,13,10,13,10,7,15,10,14,11,13,13,10,9,18,10,18,10,13,10,12,14,14,15,18,18,18,23,15,14,11,21,14,23,22,18,9,22,16,17,15,23,20,21,23,16,9,28,20,13,19,22,18,17,15,18,22,24,24,21,18,20,19,11,25,21,23,17,17,23,19,13,23,12,24,14,16,23,23,19,21,21,24,11,24,15,22,23,24,23,18,16,26,19,25,29,17,21,22,22,17,12,24,18,24,22,18,14,21,14,16,7,12,14,15,11,14,9,5,8,4,7,12,3,7,5,11,6,10,7,12,7,9,7,2,4,5,4,5,4,5,2,4,0,3,2,3,0,0,2,3,0,2,0,0,1,3,1,1,1,0,0,0,1,1,0,0,0,0
3154,20211201,202109,67000340018,臺南市,北區,大豐里,1807,4753,2309,2444,10,8,12,9,25,18,14,20,19,18,8,23,16,20,9,29,14,8,15,16,10,11,13,14,13,15,19,16,15,20,21,14,24,13,23,15,17,16,15,26,25,17,23,16,32,15,31,23,30,31,21,37,39,26,27,30,32,31,36,37,31,24,28,35,27,34,49,44,39,26,45,34,46,39,49,41,47,38,43,42,47,35,36,42,34,41,45,36,51,36,39,45,38,38,36,38,47,38,42,34,35,35,33,38,30,32,34,34,26,28,24,43,29,39,39,41,20,37,34,44,33,47,43,39,40,49,43,43,30,30,37,38,34,37,33,39,24,43,24,31,33,40,18,25,19,31,26,28,14,22,16,18,12,19,17,10,11,19,11,20,15,19,8,10,8,14,7,10,5,7,5,7,2,11,4,5,4,7,0,6,1,5,0,2,1,1,0,2,0,1,0,1,0,3,0,1,0,1,0,0,0,0
3155,20211201,202109,67000340019,臺南市,北區,重興里,866,1990,976,1014,5,3,2,4,9,4,7,3,7,7,3,3,8,6,2,4,8,8,7,3,4,5,3,3,4,2,4,4,5,5,9,3,9,4,5,2,7,3,6,5,11,16,19,11,12,13,11,12,18,23,22,11,19,15,17,15,15,16,10,15,13,12,18,13,15,15,7,15,11,9,15,11,8,10,16,11,15,15,13,16,17,7,12,17,17,13,12,9,23,12,22,15,17,12,17,23,8,16,16,12,22,13,21,21,20,18,17,15,14,23,12,27,13,21,18,18,17,27,18,21,25,24,15,20,18,20,19,17,10,13,17,15,8,22,10,14,11,15,8,11,14,12,6,13,8,16,9,12,9,7,2,14,5,9,3,6,3,7,6,5,9,5,10,6,2,8,4,5,2,0,2,3,1,3,1,0,1,3,0,0,2,2,1,1,1,3,0,4,1,0,0,3,0,0,0,0,0,0,1,0,0,1
3156,20211201,202109,67000340020,臺南市,北區,和順里,2333,5634,2618,3016,9,12,12,18,17,11,18,14,24,21,17,13,24,14,23,24,29,25,32,19,27,28,20,35,69,37,27,32,28,23,34,31,28,28,22,32,30,18,34,19,39,31,32,38,43,38,31,32,45,39,32,29,39,26,32,39,31,48,28,27,40,37,30,26,30,26,23,27,21,39,46,32,36,45,43,45,37,46,39,42,53,55,46,47,51,41,42,56,44,62,61,54,41,57,41,54,35,57,39,65,36,49,35,72,46,60,37,57,47,65,39,53,37,46,44,47,49,50,28,50,38,43,31,59,23,50,22,38,34,40,27,39,36,41,31,40,36,40,26,43,27,34,11,28,19,19,21,26,23,25,12,16,14,15,22,22,12,15,12,13,11,17,7,16,12,12,11,7,3,9,4,8,5,9,1,4,4,4,4,4,2,7,2,5,1,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3157,20211201,202109,67000340023,臺南市,北區,正覺里,1378,3410,1698,1712,7,6,11,8,5,11,7,15,8,12,6,9,11,9,9,8,4,6,10,5,5,7,6,4,4,5,7,9,9,6,10,15,10,8,18,11,19,19,9,15,19,18,24,17,23,11,17,19,26,20,23,15,29,19,25,22,36,27,25,25,33,19,33,32,22,20,34,20,14,18,32,22,29,29,22,28,22,27,14,28,27,26,30,22,35,31,31,27,29,23,23,30,24,22,26,25,34,21,18,23,22,41,24,31,39,34,28,21,32,24,26,22,22,25,32,23,35,24,34,33,29,34,27,30,25,18,36,21,22,25,15,26,17,24,23,31,18,28,23,35,19,25,14,32,26,24,14,15,10,19,9,7,11,12,12,15,12,15,11,14,11,12,9,15,12,8,9,19,6,12,3,6,4,4,3,10,2,8,1,6,6,2,4,2,2,0,2,1,1,2,2,0,0,0,0,0,0,0,0,1,0,2
3158,20211201,202109,67000340024,臺南市,北區,成功里,2057,5585,2659,2926,17,21,36,27,28,33,38,33,40,32,43,22,33,32,39,39,36,26,37,31,30,26,27,33,37,37,34,30,25,27,15,24,28,21,20,23,20,27,24,29,24,26,37,48,30,35,40,29,32,36,43,39,38,33,43,27,31,29,26,33,36,37,26,31,34,40,44,43,31,38,26,45,41,59,48,46,56,50,48,52,56,57,45,54,48,56,54,65,47,53,37,70,50,53,33,52,41,47,38,49,36,45,47,45,28,46,41,37,41,47,47,51,36,37,29,44,27,35,35,46,22,38,31,37,29,54,25,26,24,36,33,38,28,36,32,43,36,24,34,40,24,26,23,29,21,19,23,19,17,12,10,12,12,10,13,8,6,9,12,7,6,12,6,9,8,5,7,4,4,9,3,6,3,7,1,2,4,1,3,3,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3159,20211201,202109,67000340025,臺南市,北區,文元里,1511,4397,2157,2240,10,19,18,18,31,30,27,19,41,29,61,32,38,36,27,34,26,34,32,27,26,17,10,19,21,8,22,31,27,27,21,32,33,24,41,24,21,23,31,27,27,28,31,23,34,25,29,29,26,26,23,24,13,14,15,18,21,25,22,22,24,15,16,25,18,32,28,35,25,27,25,28,40,55,28,50,50,46,45,49,46,47,41,46,62,42,46,45,35,51,50,42,42,55,41,43,39,39,49,47,38,43,40,35,33,25,32,31,24,32,26,33,32,26,11,18,21,22,19,22,32,20,18,30,16,27,25,20,21,26,23,33,19,25,20,29,17,12,14,15,16,20,9,16,15,8,13,13,8,5,1,4,5,13,3,10,5,7,5,7,9,8,6,11,4,4,1,4,7,5,3,4,2,3,2,3,1,2,3,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3160,20211201,202109,67000340026,臺南市,北區,大港里,2109,6108,3017,3091,15,12,15,20,20,14,21,16,23,22,24,28,30,19,25,25,25,12,33,18,26,21,20,12,18,24,32,22,33,25,34,29,28,28,24,28,40,29,32,22,34,37,36,41,39,38,42,37,51,46,49,48,54,46,53,46,48,39,48,38,35,46,46,43,41,39,49,51,48,36,39,45,35,53,49,47,47,64,43,54,48,49,48,32,59,55,50,50,61,58,46,56,56,45,33,56,31,53,58,38,54,49,50,46,57,58,51,55,48,53,49,60,42,41,34,58,46,40,59,61,56,51,37,66,47,53,40,49,35,44,49,47,32,46,45,34,31,32,35,42,27,44,28,22,18,33,19,29,18,11,13,14,12,11,21,12,11,16,7,14,13,14,5,10,5,7,3,7,8,17,3,2,4,5,2,4,1,7,3,2,1,1,1,5,1,0,2,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0
3161,20211201,202109,67000340032,臺南市,北區,中樓里,686,1505,737,768,0,3,5,8,5,2,9,5,3,5,5,3,5,0,4,2,4,3,2,4,2,1,1,2,2,1,2,3,1,1,4,3,1,7,4,2,3,5,5,5,6,6,9,4,7,9,7,5,12,13,10,11,11,9,11,9,14,11,9,10,9,13,15,10,12,9,11,14,15,9,6,13,12,6,12,12,18,10,8,10,15,6,9,12,13,10,10,9,7,6,5,11,6,12,13,5,13,6,12,4,7,10,9,13,10,17,7,16,13,17,11,16,18,12,10,14,16,13,16,23,19,15,13,13,16,17,12,21,10,13,15,17,13,9,17,13,9,14,10,10,9,13,5,7,13,10,6,8,4,13,2,5,7,5,3,11,6,4,5,2,8,11,5,7,2,6,2,6,5,2,5,6,2,1,2,1,1,6,1,2,2,4,4,2,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0
3162,20211201,202109,67000340033,臺南市,北區,公園里,1054,1955,921,1034,4,3,4,4,3,5,4,2,4,5,4,5,6,0,2,9,7,9,5,1,5,3,3,2,4,5,2,3,5,4,1,5,5,2,3,5,9,6,10,5,4,9,12,6,6,9,16,4,12,10,9,7,9,14,10,10,14,11,12,10,10,12,9,9,22,11,12,7,11,12,8,13,7,16,7,10,12,12,21,11,16,13,13,12,12,19,11,11,17,18,16,9,10,15,11,18,14,14,16,16,16,18,14,16,15,26,19,16,17,28,17,20,22,23,20,24,18,19,16,12,11,23,15,25,24,18,23,26,9,18,19,21,17,13,10,20,11,12,17,11,10,10,13,21,10,17,10,14,4,10,5,5,9,6,7,12,6,9,5,7,3,12,5,17,8,17,6,9,5,6,2,9,2,6,7,6,3,6,6,7,4,2,1,1,5,0,1,5,2,0,1,0,0,0,1,0,0,0,0,0,1,0
3163,20211201,202109,67000340038,臺南市,北區,元寶里,2533,4838,2157,2681,16,13,27,26,29,25,40,21,30,26,32,29,20,16,16,25,21,21,18,20,18,16,11,12,11,12,12,14,19,15,25,18,23,20,23,26,26,18,24,26,22,24,23,17,28,25,25,27,21,26,22,29,32,39,26,40,26,37,31,39,35,46,35,45,44,41,41,47,46,56,34,49,45,54,43,60,47,55,75,79,58,77,65,76,54,66,57,65,57,72,43,65,41,67,33,61,34,54,42,61,32,44,37,51,23,44,30,45,27,48,30,33,25,35,24,38,21,34,20,33,17,25,18,28,21,26,11,21,22,19,15,31,19,18,13,23,16,22,12,13,12,14,6,14,9,13,9,8,10,16,3,11,6,7,4,12,4,12,6,4,7,2,1,9,2,4,4,5,1,4,3,5,2,2,1,1,1,0,0,2,2,1,1,1,0,1,0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0
3164,20211201,202109,67000340039,臺南市,北區,永祥里,1283,3362,1673,1689,10,3,11,8,7,12,7,9,9,12,8,12,11,8,17,6,12,10,7,8,11,9,5,7,6,10,14,4,14,5,9,8,18,8,8,17,15,13,14,11,14,24,18,19,19,13,22,7,20,22,16,23,24,17,19,18,33,23,15,21,28,23,28,31,23,26,28,24,24,22,22,19,23,19,30,27,27,25,21,20,27,29,28,26,36,25,30,35,33,26,26,27,28,26,22,16,32,25,27,15,22,34,27,26,21,24,24,26,22,30,22,26,25,22,27,31,28,27,28,20,22,31,23,37,41,42,27,32,30,25,31,38,27,23,32,35,22,34,28,33,28,35,24,17,17,19,17,13,9,10,13,9,9,17,3,17,9,16,4,20,12,10,5,4,5,5,4,8,3,5,5,8,3,3,1,5,5,2,3,1,2,5,2,2,2,2,0,2,0,1,1,1,0,0,0,0,1,2,1,1,0,0
3165,20211201,202109,67000340040,臺南市,北區,成德里,1991,5612,2654,2958,8,15,19,16,19,19,18,20,34,23,35,29,43,28,37,30,28,33,32,45,34,30,44,45,54,65,48,43,42,62,35,41,41,49,36,32,35,37,33,39,42,24,45,43,36,28,31,42,38,42,25,40,35,22,34,33,26,34,36,26,18,29,27,31,20,38,18,21,28,25,18,21,30,43,31,36,27,43,41,51,40,52,42,70,37,64,64,63,59,64,66,66,50,76,45,53,57,54,49,60,42,44,53,60,47,51,49,43,46,39,39,46,45,48,34,32,46,32,33,37,23,40,18,28,29,36,28,21,23,28,16,30,23,24,29,28,23,30,22,27,18,26,22,19,22,13,19,19,8,17,8,9,10,15,12,18,6,10,11,15,7,14,2,9,10,8,8,8,5,10,7,5,5,7,5,5,1,3,4,2,3,0,1,0,0,2,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
3166,20211201,202109,67000340041,臺南市,北區,文成里,1238,3454,1696,1758,6,17,17,9,16,8,13,14,8,18,17,21,12,14,18,21,15,11,19,14,7,6,19,10,9,11,12,11,19,22,16,30,22,22,15,20,28,18,17,16,27,26,20,18,24,29,17,20,20,17,22,15,22,13,17,25,25,19,27,18,17,22,31,22,17,21,25,21,24,21,15,26,23,25,27,20,21,25,22,24,33,18,28,39,33,31,31,29,25,26,27,34,43,31,32,31,29,33,23,24,29,30,35,20,27,25,34,30,29,23,22,29,23,18,24,31,22,26,22,33,17,21,23,26,20,32,27,34,28,23,13,23,25,25,30,22,19,20,16,21,19,24,10,16,13,17,8,23,10,8,7,6,13,15,8,10,8,12,10,13,7,7,14,6,5,4,3,10,4,4,3,9,6,7,1,5,2,3,3,3,2,2,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
3167,20211201,202109,67000340042,臺南市,北區,大和里,1428,4132,1987,2145,12,13,25,20,9,16,14,11,9,18,22,13,17,13,12,17,13,14,16,14,13,13,6,9,10,10,17,16,9,12,17,24,17,20,17,22,13,20,17,18,33,32,25,20,21,25,31,17,27,28,22,30,26,26,28,37,29,26,31,39,36,30,36,35,35,35,45,30,40,37,37,38,47,40,30,42,36,33,50,45,44,23,40,32,37,48,35,33,32,31,37,34,29,27,30,22,25,28,23,34,26,22,25,38,28,27,32,23,23,34,25,28,32,39,27,36,34,39,36,46,31,37,24,44,35,35,31,37,23,30,32,29,26,29,24,32,16,29,18,29,29,27,15,18,18,22,15,15,5,12,4,10,11,10,5,15,6,10,11,6,8,12,4,9,7,6,1,4,3,7,3,5,3,6,1,4,1,4,3,6,0,0,2,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3168,20211201,202109,67000340043,臺南市,北區,賢北里,1508,4232,2099,2133,16,4,14,8,17,14,14,24,21,16,26,16,31,15,28,21,21,22,23,29,21,11,17,16,19,13,14,20,25,19,24,16,20,18,24,21,23,25,23,22,18,27,28,27,21,29,24,25,39,25,22,29,34,29,38,30,35,36,37,16,24,28,42,38,30,27,32,33,23,20,37,30,22,29,26,34,33,35,33,36,36,35,33,29,41,36,37,34,40,40,40,39,39,22,22,38,31,36,32,35,24,36,32,42,29,32,30,41,28,39,43,43,27,28,38,42,34,39,34,46,32,35,33,34,35,33,25,23,25,18,21,29,25,46,27,27,16,15,22,26,22,30,22,20,15,13,16,18,6,15,6,6,7,10,5,12,8,4,8,4,6,8,5,8,4,8,3,7,4,2,6,1,1,1,0,4,2,1,1,2,0,1,1,1,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3169,20211201,202109,67000340044,臺南市,北區,長勝里,1954,4194,2029,2165,4,11,10,12,7,12,10,16,14,15,21,5,7,11,11,12,8,15,11,13,10,9,11,3,8,8,5,8,10,9,17,15,9,7,17,17,17,16,17,13,19,17,13,10,21,17,13,18,25,22,20,18,26,24,32,26,30,34,24,28,27,32,38,25,31,24,28,23,28,25,27,30,27,26,27,33,34,27,39,31,48,35,35,29,39,31,28,31,38,22,36,36,28,17,25,29,38,38,30,34,34,36,41,27,36,41,27,34,29,34,33,45,24,22,31,44,35,40,48,39,35,42,37,22,32,45,32,42,31,39,42,32,21,38,28,21,30,26,22,36,30,41,21,27,16,42,19,26,19,20,8,27,13,23,9,18,3,19,13,24,11,14,7,23,9,17,8,12,1,16,9,16,9,9,6,6,12,9,7,15,12,4,5,11,10,4,6,5,2,5,2,0,3,1,8,1,1,4,1,1,3,1
3170,20211201,202109,67000340045,臺南市,北區,合興里,1634,3767,1810,1957,8,15,7,9,15,7,8,5,10,12,14,15,6,13,11,14,12,19,12,16,3,11,6,10,10,4,11,6,15,7,6,14,17,13,18,9,13,15,15,18,18,27,11,24,13,21,26,15,21,25,26,23,27,29,25,28,22,21,23,19,21,20,37,26,28,21,27,18,33,29,38,27,30,34,18,29,27,28,27,28,25,23,37,25,32,19,33,35,37,32,23,34,26,27,26,24,27,27,19,31,22,28,33,31,25,32,26,31,36,30,31,24,31,29,28,28,34,27,26,40,31,47,34,30,32,35,23,30,28,26,26,33,30,37,20,36,23,30,34,34,31,29,23,19,19,26,17,21,12,16,10,14,12,15,14,21,17,18,12,19,7,18,6,18,14,9,9,12,4,13,2,9,9,9,6,6,2,9,0,4,4,3,2,2,1,2,1,3,1,0,0,0,0,2,1,0,1,0,0,0,0,1
3171,20211201,202109,67000340046,臺南市,北區,北門里,2379,5808,2857,2951,11,13,17,15,15,15,18,18,20,15,21,20,19,17,15,18,19,31,15,14,14,15,21,8,14,15,19,19,26,18,24,31,18,20,29,27,33,25,28,23,38,30,31,31,27,18,39,32,32,36,36,35,37,30,33,41,34,28,41,30,54,39,37,43,50,44,54,35,41,38,38,36,48,39,50,45,40,46,50,56,54,62,50,51,60,61,53,48,60,68,45,42,39,45,57,51,49,50,53,43,46,51,45,49,55,40,44,46,35,35,47,39,48,48,36,47,30,54,40,42,58,53,45,53,44,45,47,45,35,49,34,45,43,48,30,44,39,57,30,31,45,49,30,32,25,31,22,35,17,18,7,15,11,17,19,24,15,20,18,21,18,17,11,14,10,21,6,17,5,10,6,9,4,7,4,7,5,4,4,3,3,4,7,6,2,7,2,4,1,2,0,3,0,0,1,1,2,0,0,1,0,1
3172,20211201,202109,67000340047,臺南市,北區,小北里,1718,4265,2126,2139,7,10,10,13,8,8,13,20,8,11,15,10,15,10,19,10,15,10,13,11,6,10,12,10,10,15,19,14,10,14,17,8,17,16,18,23,16,20,22,12,15,26,18,24,19,15,19,23,34,21,24,26,23,32,34,19,24,21,31,32,35,25,41,23,27,31,37,32,29,22,34,20,40,33,35,22,32,35,35,32,36,27,36,25,41,27,49,40,46,42,40,34,26,30,34,42,27,41,28,36,28,32,36,48,47,31,28,33,30,23,34,48,35,43,36,38,37,43,43,32,32,46,28,41,41,36,32,36,22,25,33,42,31,38,27,34,35,29,30,22,16,21,25,19,30,23,20,19,12,23,19,19,8,13,11,22,16,24,15,16,14,11,8,18,8,13,1,7,3,12,8,10,6,10,3,4,3,4,4,3,1,5,3,4,3,2,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0
3173,20211201,202109,67000340048,臺南市,北區,大光里,2486,5332,2483,2849,14,9,9,9,15,14,15,21,13,22,19,22,12,14,16,16,16,19,18,14,15,13,8,10,10,18,11,19,14,15,14,17,21,19,23,22,18,16,16,31,23,34,27,24,25,34,32,25,27,30,23,37,29,22,35,26,34,32,24,29,39,31,36,24,42,33,38,39,24,30,35,23,41,40,47,35,32,31,46,43,50,48,47,60,31,46,37,45,47,44,38,46,31,35,35,40,42,43,47,43,44,45,40,53,45,41,59,45,54,35,43,47,49,48,47,47,50,48,49,56,54,48,35,41,32,51,44,43,37,40,44,46,38,53,23,39,22,46,32,38,29,39,17,29,29,39,22,36,18,27,13,16,11,22,5,25,14,35,11,30,12,30,5,24,8,16,2,18,2,11,3,8,7,20,7,9,4,11,9,12,11,14,8,11,11,10,9,11,3,5,4,6,2,5,2,3,1,1,1,1,1,3
